010069;SAENZ DE UGARTE FERNANDEZ Ismene ;Santa Bárbara Plaza/Plaza 1;01004;VITORIA-GASTEIZ;0;945282342
010070;SANZ LAS HERAS Ana Isabel ;Paraguay Kalea/Calle 6;01012;VITORIA-GASTEIZ;1;945222546
010071;SUAREZ BUGALLO Mª Natividad ;Joaquín Collar Kalea/Calle 8;01002;VITORIA-GASTEIZ;0;945261617
010072;ASTABURUAGA GORROCHATEGUI Miren ;Nardeaga Kalea/Calle 10;01160;ARAMAIO;0;945445003
010073; ;La Poveda Etorbidea/Avenida 6;01306;LAPUEBLA DE LABARCA;0;945607191
010074;QUIJANO ECHARTE Cesar QUIJANO ECHARTE Mª Sagrario;Puerto de Azazeta Kalea/Calle 2;01013;VITORIA-GASTEIZ;0;945282097
010075;TENDERO BAIMA Marta ;Hospital Kalea/Calle 4;01118;BERNEDO;1;945378150
010076;MALLAGARAY DE BENITO Eva ;Los Herrán Kalea/Calle 82;01002;VITORIA-GASTEIZ;1;945120911
010077;CARRASCAL BERRUETA Mª Cruz ;Tomas Alfaro Kalea/Calle 15;01008;VITORIA-GASTEIZ;1;945242039
010078;BETRAN VISUS Pilar ;Juntas Generales Kalea/Calle 18;01010;VITORIA-GASTEIZ;0;945172027
010079;ALBERDI JUARISTI Irene ;Calle Mayor Kalea/Calle 32;01308;LANCIEGO/LANTZIEGO;1;945608185
010080;LIAÑO RUIZ Ester ;Arenalde Kalea/Calle 1;01409;OKONDO;1;945898131
010081;DEL AMO DE ABIA OLGA BUIL BLAZQUEZ ANDREA ;Iruña-Veleia Etorbidea/Avenida 68;01015;VITORIA-GASTEIZ;1;945176534
010082;CACERES GRAUPERA Jose Enrique ;La Iglesia Auzoa/Barrio 2;01476;AYALA/AIARA;1;945399154
010083;MOINA ARRIAGA Susana ;Ugarte Kalea/Calle 5;01400;LAUDIO/LLODIO;1;946725028
010084;GAMARRA MARTINEZ Marta ;Portal de Castilla Kalea/Calle 54;01007;VITORIA-GASTEIZ;1;945132781
010085;GORTAZAR ITURRIAGA Amaia ;Buztinzuri Kalea/Calle 6;01008;VITORIA-GASTEIZ;0;945224418
010086;LOPETEGUI GARMENDIA Beñat ;La Florida Kalea/Calle 63;01003;VITORIA-GASTEIZ;1;945273696
010087;SAEZ DE VICUÑA ORTUETA Ainhoa ;Zona Industrial Poligonoa/Polígono 0;01196;ZIGOITIA;0;945460825
010088;LEIZAOLA AGUIRREZABALA Maria Rosario ;Loreto de Arriola Kalea/Calle 23;01010;VITORIA-GASTEIZ;1;945171503
010089;PEREDA GARCIA Jose Luis ;Landako Kalea/Calle 28;01470;AMURRIO;0;945393768
010090;FUERTES LOPEZ-CASERO Ana ;Kamaraka Kalea/Calle 4;01400;LAUDIO/LLODIO;0;946726314
010091; ;Koldo Mitxelena Kalea/Calle 3;01008;VITORIA-GASTEIZ;0;945139945
010092;SAINZ DE AZUELO RODRIGUEZ MAIMON Adrian ;Coronela Ibaibarriaga Kalea/Calle 10;01010;VITORIA-GASTEIZ;0;945179069
010093;EGUINOA PINEDO Jon Martin ;Océano Pacífico Kalea/Calle 13;01010;VITORIA-GASTEIZ;0;945229074
010094;MOSTEIRO BALOIRA Margarita ;Alfonso VI Kalea/Calle 24;01213;RIBERA BAJA/ERRIBERABEITIA;1;945355140
010095;OREGI OLAIZOLA Mª Lourdes ;Arbol de Guernika Plaza/Plaza 1;01307;VILLABUENA DE ÁLAVA/ESKUERNAGA;0;945609307
010096;PASCUAL ESPINOSA Fernando PASCUAL ESPINOSA Javier;La Zumaquera Ibilbidea/Paseo 23;01006;VITORIA-GASTEIZ;1;945149227
010097;SANZ SOBRON Maieder DIAZ DE DURANA SÁENZ Asier;Cuchillería Kalea/Calle 51;01001;VITORIA-GASTEIZ;0;945284102
010098;EGUINOA PINEDO Miren ;Zabalgana Etorbidea/Avenida 33;01015;VITORIA-GASTEIZ;1;945220124
010099;REMENTERIA VILLALTA Leire JIMENEZ NAVIA Yara Victoria;Donostia-San Sebastián Kalea/Calle 29;01010;VITORIA-GASTEIZ;1;945177421
010100;RIVERO RIVERO Pedro ;Nieves Cano Kalea/Calle 29;01006;VITORIA-GASTEIZ;0;945147894
010101;URTEAGA SAN ROMAN Aranzazu ;8 de Marzo Etorbidea/Avenida 18;01002;VITORIA-GASTEIZ;1;945334492
010102;PEREZ RUIZ DE ZUAZO Arkaitz ;Hondarribia Kalea/Calle 7;01010;VITORIA-GASTEIZ;0;945191359
010103;GARAVILLA  ADRIAN SILVIA ;Irati Kalea/Calle 2;01010;VITORIA-GASTEIZ;1;945199120
010104;RUIZ DE LA YLLA ALONSO Amaia ;Gernikako Arbola Kalea/Calle 17;01010;VITORIA-GASTEIZ;1;945203786
010105;PEREZ CELIGUETA Aitor ;Santa Olaja de Acero Kalea/Calle 1;01010;VITORIA-GASTEIZ;1;945176387
010107;GARATE MENDIZABAL Ines ;Reina Sofía Hiribidea/Avenida 27;01015;VITORIA-GASTEIZ;1;945068367
010108;RUIZ DE EGUINO CAMPO Leire ;Uria Kalea/Calle 22;01206;BARRUNDIA;1;945317412
010109;PEREZ ZUBIAUR Borja ;Landaburu Kalea/Calle 7;01470;AMURRIO;0;945066598
010110;IBARRA BARRUETA Maite ;Rafael Alberti Kalea/Calle 6;01010;VITORIA-GASTEIZ;1;945003839
010111;LOPEZ DE HEREDIA ELOSEGUI Carolina ;Bulevar de Salburua Kalea/Calle 5;01003;VITORIA-GASTEIZ;0;945771543
200001;GASTELURRUTIA SOTO Blanca SOTO ORTE Mª Esmeralda;Madrid Hiribidea/Avenida 7;20011;DONOSTIA / SAN SEBASTIÁN;0;943454557
200002;ARENAS RUIZ-TAPIADOR Mª Teresa ARENAS  RUIZ-TAPIADOR MARTA;Felipe IV Hiribidea/Avenida 8;20011;DONOSTIA / SAN SEBASTIÁN;1;943458795
200004;ARNEDO LOPEZ Mª Cristina ;Nuestra Señora del Pilar Kalea/Calle 1;20014;DONOSTIA / SAN SEBASTIÁN;0;943454788
200005;BEITIA FERNANDEZ Amagoia ;Jose Maria Soroa Kalea/Calle 11;20013;DONOSTIA / SAN SEBASTIÁN;1;943274971
200006;AZPILICUETA CENGOTITABENGOA Leticia AZPILICUETA CENGOTITABENGOA Ines;Easo Kalea/Calle 8;20006;DONOSTIA / SAN SEBASTIÁN;0;943421915
200007;IMAZ SARASOLA Mª Elena ;Bergara Kalea/Calle 3;20005;DONOSTIA / SAN SEBASTIÁN;1;943421712
200008;BLASCO VEGA Miguel ;Karkizano Kalea/Calle 12;20001;DONOSTIA / SAN SEBASTIÁN;1;943272793
200009;URRETABIZKAIA GONZALEZ Mª Teresa ;San Marcial Kalea/Calle 17;20005;DONOSTIA / SAN SEBASTIÁN;0;943421262
200010;CABEZUDO BARRERA Jesus CABEZUDO BARRERA Mª Cristina;San Francisco Kalea/Calle 54;20002;DONOSTIA / SAN SEBASTIÁN;1;943275448
200011;CABIRO ALVAREZ Juan Manuel ;Duque de Mandas Pasealekua/Paseo 4;20012;DONOSTIA / SAN SEBASTIÁN;1;943426139
200012;LARREA ODRIOZOLA Aroia ;Donostia Kalea/Calle 6;20280;HONDARRIBIA;1;943644316
200013;PORTA CABRERO Mª Isabel ;Ategorrieta Hiribidea/Avenida 81;20013;DONOSTIA / SAN SEBASTIÁN;0;943271270
200014;MUÑOZ RUIZ DE AZUA Teresa ;San Martín Kalea/Calle 14;20005;DONOSTIA / SAN SEBASTIÁN;1;943420439
200015;IMAZ BIENABE Ana Mª ;Garibai Kalea/Calle 21;20004;DONOSTIA / SAN SEBASTIÁN;0;943420190
200016;CILVETI SANCHEZ Usua ;San Francisco Kalea/Calle 14;20001;DONOSTIA / SAN SEBASTIÁN;0;943271627
200017;DORRONSORO GARCIA Elena DORRONSORO GARCIA Maria;Matía Kalea/Calle 12;20008;DONOSTIA / SAN SEBASTIÁN;0;943210757
200018;PONSICO MALLORQUES Irene ;Prim Kalea/Calle 31;20006;DONOSTIA / SAN SEBASTIÁN;0;943464214
200019;IRIGOYEN LASA Ana Eloisa ;Larratxo Pasealekua/Paseo 98;20017;DONOSTIA / SAN SEBASTIÁN;1;943352167
200020;AUSAN DE TENA Ignacio ;Sauce Plaza/Plaza 4;20010;DONOSTIA / SAN SEBASTIÁN;0;943453196
200021;OTAEGUI ARRAZOLA Ane ;Secundino Esnaola Kalea/Calle 21;20001;DONOSTIA / SAN SEBASTIÁN;0;943283434
200022;GOENAGA ALVAREZ Mª Luisa ;Sancho El Sabio Hiribidea/Avenida 10;20010;DONOSTIA / SAN SEBASTIÁN;0;943459543
200023;BEITIA FERNANDEZ Jaione ;Peña y Goñi Kalea/Calle 9;20002;DONOSTIA / SAN SEBASTIÁN;1;943271415
200025;ERCILLA ARRASATE Elixabete ;Narrica Kalea/Calle 11;20003;DONOSTIA / SAN SEBASTIÁN;0;943428217
200026;MORENO GIL MARIA JESUS ;Garibai Kalea/Calle 4;20004;DONOSTIA / SAN SEBASTIÁN;1;943425938
200027;ECHEVESTE JIMENEZ Maria Adoracion ;Zarautz Kalea/Calle 128;20018;DONOSTIA / SAN SEBASTIÁN;1;943126869
200028;GARCIA DE ALZURU Teresa Mª ;Miracruz Kalea/Calle 12;20001;DONOSTIA / SAN SEBASTIÁN;0;943297027
200029;ZUBIZARRETA IZTUETA MARIA ;Moraza Kalea/Calle 12;20006;DONOSTIA / SAN SEBASTIÁN;1;943459307
200030;AGUADO MARCO María ;Kale Nagusia Kalea/Calle 21;20115;ASTIGARRAGA;1;943550327
200031;MACHIMBARRENA GARCIA Mª Victoria ;Biteri Plaza/Plaza 2;20001;DONOSTIA / SAN SEBASTIÁN;0;943275793
200032;DONCEL SANTAMARIA Mª Luisa ;Alcalde Jose Elosegi Hiribidea/Avenida 132;20016;DONOSTIA / SAN SEBASTIÁN;1;943391413
200033;URIBARRI DE MIGUEL Nekane ;Duque de Mandas Pasealekua/Paseo 47;20012;DONOSTIA / SAN SEBASTIÁN;1;943297002
200034;MOCOROA GONZALEZ Ibon ;Legazpi Kalea/Calle 7;20004;DONOSTIA / SAN SEBASTIÁN;1;943424826
200035;OROZ ECHEVERRIA Monica ;Calle Mayor Kalea/Calle 13;20003;DONOSTIA / SAN SEBASTIÁN;1;943422995
200036;ORMAZABAL GOICOECHEA Iñigo ;Eskalantegi Kalea/Calle 32;20017;DONOSTIA / SAN SEBASTIÁN;0;943510781
200037;VIEJO QUINTANA Ana Maria ;Renteria Kalea/Calle 10;20013;DONOSTIA / SAN SEBASTIÁN;0;943279506
200038;LOPEZ-LANCHARES RUBIO Ricardo ;Urbieta Kalea/Calle 2;20006;DONOSTIA / SAN SEBASTIÁN;1;943420149
200039;EZQUERRA DUQUE Mª Isabel URIARTE SANTOS Alicia;Bentaberri Plaza/Plaza 2;20008;DONOSTIA / SAN SEBASTIÁN;1;943213704
200040;GARCIA PEINADO Carmen Aranzazu ;Mons Pasealekua/Paseo 76;20015;DONOSTIA / SAN SEBASTIÁN;1;943297029
200041;ORAA IMAZ Cristina ;Bermingham Kalea/Calle 2;20002;DONOSTIA / SAN SEBASTIÁN;1;943275784
200042;IRURETAGOYENA ECHANIZ Lourdes CAMINO BELDARRAIN Elena;Urbieta Kalea/Calle 33;20006;DONOSTIA / SAN SEBASTIÁN;1;943466508
200043;FERNANDEZ DE LARRINOA REZOLA Irati ;Miracruz Kalea/Calle 13;20001;DONOSTIA / SAN SEBASTIÁN;0;943271829
200044;MARIN MARTINEZ Carmen Maria ;Zubieta Plaza/Plaza 2;20007;DONOSTIA / SAN SEBASTIÁN;0;943454522
200045;ECHEVERRIA LECUONA Mª Luisa ;Resurreccion María de Azkue Kalea/Calle 30;20018;DONOSTIA / SAN SEBASTIÁN;0;943426224
200046;ODRIOZOLA AMENABAR Beatriz ;Idiazabal Kalea/Calle 18;20130;URNIETA;0;943334014
200047;JAUREGUI ANSORENA Mº Rosario ;Garbera Zeharbidea/Travesía 1;20017;DONOSTIA / SAN SEBASTIÁN;1;943404388
200048;KNIESE JAUREGUI Leire ;Kale Nagusia Kalea/Calle 71;20160;LASARTE-ORIA;0;943366567
200049;PEREZ DE AZANZA APESTEGUIA Mª Teresa ;Urbieta Kalea/Calle 24;20006;DONOSTIA / SAN SEBASTIÁN;1;943427566
200050;LOPEZ-LANCHARES VIEJO Oscar LOPEZ-LANCHARES VIEJO Ana;Boulevard Zumardia/Alameda 2;20003;DONOSTIA / SAN SEBASTIÁN;1;943426120
200051;GOMEZ TELLERIA Alejandro Anton ;Urbieta Kalea/Calle 40;20006;DONOSTIA / SAN SEBASTIÁN;0;943450980
200052;LOPEZ ARRILLAGA Monica ;Idiakez Kalea/Calle 4;20004;DONOSTIA / SAN SEBASTIÁN;1;943427050
200053;AREITIO LAORDEN David AREITIO LAORDEN Gorka;La Libertad Hiribidea/Avenida 32;20004;DONOSTIA / SAN SEBASTIÁN;1;943420776
200054;MENDIARAZ HOLGADO Lierni ;Virgen del Carmen Kalea/Calle 4;20012;DONOSTIA / SAN SEBASTIÁN;1;943327177
200055;PASTOR NAVARRO Marta ;Loiola Kalea/Calle 8;20005;DONOSTIA / SAN SEBASTIÁN;1;943421027
200056;BILBAO BARINAGA Mª Jesus ;Miracruz Kalea/Calle 10;20001;DONOSTIA / SAN SEBASTIÁN;1;943270702
200057;OLONDRIS RENGEL Iñigo ;Hernani Kalea/Calle 11;20004;DONOSTIA / SAN SEBASTIÁN;1;943421196
200058;ARSUAGA AZCOAGA Marta ;Sierra de Aralar Kalea/Calle 33;20014;DONOSTIA / SAN SEBASTIÁN;0;943452934
200059;VARON RENTERIA Maria ;Pasai San Pedro Hiribidea/Avenida 51;20017;DONOSTIA / SAN SEBASTIÁN;1;943390876
200060;CREMADES VEGAS Alvaro ;Narrica Kalea/Calle 23;20003;DONOSTIA / SAN SEBASTIÁN;0;943421183
200061;BERRONDO AIZPURUA Mª Juncal BERRONDO AIZPURUA Mª Concepcion;Azkuene Kalea/Calle 19;20017;DONOSTIA / SAN SEBASTIÁN;0;943399186
200062;ECHEVESTE ELOSEGUI Hugo Andres ;Trento Kalea/Calle 10;20018;DONOSTIA / SAN SEBASTIÁN;0;943216102
200063;PUJO IRIGOYEN Maider ATORRASAGASTI IRIGOYEN Edith;Altza Pasealekua/Paseo 57;20017;DONOSTIA / SAN SEBASTIÁN;1;943352570
200064;ARRATIBEL GOITIA Mª Elena ;San Juan Kalea/Calle 38;20260;ALEGIA;0;943654722
200065;ZATARAIN GORDOA Ana Elisabet ;Elizondo Plaza/Plaza 6;20140;ANDOAIN;1;943590802
200066;DIAZ FERNANDEZ GIL Angel Mª ;Kale Nagusia Kalea/Calle 19;20140;ANDOAIN;0;943592057
200067;DE MIGUEL BARCO Maialen ;Kale Nagusia Kalea/Calle 32;20160;LASARTE-ORIA;0;943371151
200068;OLAIZOLA ALVAREZ AMAIA ;Herriko plaza Plaza/Plaza 10;20550;ARETXABALETA;1;943792199
200069;LOSA IGLESIAS Candida Mª ;Mikelete Kalea/Calle 5;20180;OIARTZUN;0;943491931
200070;AZPIAZU ANGOITIA Mª Begoña ;Kale Nagusia Kalea/Calle 66;20720;AZKOITIA;1;943852989
200071;VITERI OROBENGOA Itziar ;Ibaiondo Kalea/Calle 28;20720;AZKOITIA;0;943850660
200072;ESCOBAR CABALLERO Monica ;Jose Artetxe Kalea/Calle 6;20730;AZPEITIA;1;943815974
200073;ARAMBURU GARATE Esther Laura ;Goiko kalea Kalea/Calle 3;20730;AZPEITIA;0;943811350
200074;ODRIOZOLA ELDUAIEN Igor ;Kale Nagusia Kalea/Calle 16;20200;BEASAIN;0;943880152
200075;ELOSEGI ETXEBERRIA Amaia ;Kale Nagusia Kalea/Calle 8;20200;BEASAIN;0;943880232
200076;DE LA CUESTA JAUREGUI Jorge ;Nafarroa Etorbidea/Avenida 39;20200;BEASAIN;0;943880587
200077;GODOY ATXAGA Idoia ;Elosegi Kalea/Calle 30;20210;LAZKAO;0;943880790
200078;ODRIOZOLA GOMEZ DE SEGURA Mª Inmaculada ;Zumarralde Kalea/Calle 2;20216;ORMAIZTEGI;0;943882770
200079;MUGICA MARTINEZ Edurne ;Euskal Herria Kalea/Calle 3;20400;IBARRA;0;943670915
200080;ARTOLA SAN SEBASTIAN Elisabet ;Askatasunaren etorbidea Etorbidea/Avenida 10;20215;ZEGAMA;0;943801127
200081;ASTIZ  ZURUTUZA Xabier  ;Gesalaga Kalea/Calle 8;20740;ZESTOA;0;943147006
200082;ZALDUEGI ETXANIZ Amaia ;Lersundi Kalea/Calle 20;20820;DEBA;1;943191055
200083;MORGADO JUEZ Idoia ;San Agustin Kalea/Calle 3;20600;EIBAR;0;943820533
200084;IRAUNDEGUI ARTZALLUS Elena ;Fermin Calbetón Kalea/Calle 19;20600;EIBAR;0;943201110
200085;ZULUETA VILARIÑO Mercedes ;San Agustin Kalea/Calle 5;20600;EIBAR;0;943820498
200086;IZPIZUA ANGOITIA Arantzazu ;Ibarkurutze Kalea/Calle 7;20600;EIBAR;0;943201912
200087;AZKUE LARRAÑAGA Olatz AZKUE LARRAÑAGA Mª Begoña;Toribio Etxebarria Kalea/Calle 4;20600;EIBAR;0;943202344
200088;SANCHEZ CASTAÑO Cristina ;Julian Etxeberria Kalea/Calle 7;20600;EIBAR;1;943203052
200089;LAFUENTE ESPILLA Idoia ;Sostoa-tarren kalea Kalea/Calle 10;20600;EIBAR;0;943254410
200090;ARRILLAGA YUDEGO Ander ;San Frantzisko Kalea/Calle 18;20870;ELGOIBAR;1;943741293
200091;ARRIOLA ANDONEGUI Irune ;Santa Ana Kalea/Calle 1;20870;ELGOIBAR;0;943740140
200092;GARITAONANDIA SANCHEZ Iñigo ;Uparitzaga Kalea/Calle 5;20870;ELGOIBAR;1;943741177
200093;PEREA RIELO Eider ;Eduardo Gorosarri Plaza/Plaza 2;20540;ESKORIATZA;0;943081202
200094;ETXEBARRIA AZUETA Aitziber ;Andre Kalea/Calle 48;20120;HERNANI;0;943551793
200095;GOMEZ BRAVO Marina ;Kale Nagusia Kalea/Calle 14;20120;HERNANI;1;943554892
200096;GIL MARTIN Fernando ;Kale Nagusia Kalea/Calle 24;20160;LASARTE-ORIA;1;943361529
200097;ECHEVESTE ELOSEGUI Jorge Miguel ;Elkano Kalea/Calle 8;20120;HERNANI;0;943552087
200098;IRAOLA GARMENDIA Maddi ;San Pedro Kalea/Calle 5;20280;HONDARRIBIA;1;943641027
200099;ERAUSQUIN NIÑO Urtzi ;San Pedro Kalea/Calle 22;20280;HONDARRIBIA;1;943641018
200100;HUARTE BASCOY María ;Itsasargi Kalea/Calle 14;20280;HONDARRIBIA;0;943642191
200101;FULDAIN ISASI-ISASMENDI Miren Eskarne ;Elkano Kalea/Calle 10;20808;GETARIA;1;943140441
200102;INFIESTA BARCENA MARIA ;Colón Ibilbidea/Paseo 36;20301;IRUN;0;943611263
200103;CORCUERA GUINEA Amado Jose ;Gipuzkoa Etorbidea/Avenida 28;20302;IRUN;1;943612904
200104;BERROA GOMEZ Mª Eugenia ;República Argentina Kalea/Calle 15;20302;IRUN;0;943623028
200105;DIAGO LARRACHE Mª Guadalupe ;Colón Ibilbidea/Paseo 2;20302;IRUN;1;943620029
200106;OCIO LARRAÑAGA Ane Idoia ;Aduana Kalea/Calle 1;20303;IRUN;1;943611611
200107;MOLINERO BARBEIRA Sara Isabel ;Colón Ibilbidea/Paseo 5;20302;IRUN;0;943621104
200108;GARCIA MARTINEZ Mª Mercedes ;Navarra Etorbidea/Avenida 1;20302;IRUN;1;943622761
200109;ECHEVESTE GONZÁLEZ María ;Pelegrín de Uranzu Kalea/Calle 2;20304;IRUN;0;943620791
200110;ORMAZABAL LASA Mª Jesus BARRIO SANCHEZ Mª Dolores;Pio XII Plaza/Plaza 3;20302;IRUN;1;943615609
200111;NOAIN CALABUIG Mª Aranzazu ;Fuenterrabia Kalea/Calle 14;20301;IRUN;0;943667157
200112;GIL VILLAR Agueda ;Kale Nagusia Kalea/Calle 14;20230;LEGAZPI;0;943731146
200113;VEGA LOPEZ Jose Antonio ;Arantzazu Auzoa/Barrio 17;20230;LEGAZPI;0;943730496
200114;URRUTIA YURREBASO Maitane Regina ;Ferrerías Kalea/Calle 1;20500;ARRASATE / MONDRAGÓN;0;943791515
200115;JUNCAY QUIZHPE Blanca Claribel ;Kontzezino Kalea/Calle 12;20500;ARRASATE / MONDRAGÓN;0;943797999
200116;LOPEZ RUIZ Luisa Marina ;Nafarroa Etorbidea/Avenida 1;20500;ARRASATE / MONDRAGÓN;0;943791409
200117;ESPAÑOL MORALES Ana Maria ;Leintzibar Kalea/Calle 2, bajo;20500;ARRASATE / MONDRAGÓN;1;943791865
200120;APRAIZ MATURANA Lon ;Erdikokale Kalea/Calle 7;20830;MUTRIKU;0;943603250
200121;IGARTUA SAGASTIZABAL Amaia ;Kale Zaharra Kalea/Calle 1;20560;OÑATI;0;943780122
200122;JULDAIN INZA Miren Lorea ;Kale Barria Kalea/Calle 7;20560;OÑATI;0;943781128
200123;LASA ERCILLA Ignacio ;San Nikolas Kalea/Calle 9;20810;ORIO;0;943830936
200124;ANTUNEZ IRASTORZA Carmen ;Done Eztebe Plaza/Plaza 5;20180;OIARTZUN;1;943490352
200125;LOSA  MENDIROZ Elena ;Euskadi Etorbidea/Avenida 27;20110;PASAIA;0;943390816
200126;EGURROLA REKONDO Ion EGURROLA REKONDO Laida;Markina Ingeniaria Kalea/Calle 3;20110;PASAIA;0;943399121
200127;DOMINGUEZ NAVAJO Raquel ;Blas de Lezo Kalea/Calle 11;20110;PASAIA;1;943510545
200128;CRISTOBAL MONREAL Olga María CAMPO IRIONDO Fernado Xabier;Lezobidea Kalea/Calle 22;20110;PASAIA;1;943514645
200129;ORUESAGASTI GABILONDO Ana Mª ;Kalebarren Kalea/Calle 9;20590;SORALUZE-PLACENCIA DE LAS ARMAS;0;943751384
200130;ESCUDERO ALQUIZA Lorena ;Biteri Kalea/Calle 16;20100;ERRENTERIA;1;688686221
200131;PAGES ROMERO Eduardo Iñigo ;Biteri Kalea/Calle 11;20100;ERRENTERIA;0;943524512
200132;RODRIGUEZ ZARZUELO Enrique ;Santxoenea Kalea/Calle 25;20100;ERRENTERIA;1;943516798
200133;PAGES ROMERO Joaquin Jesús ;Navarra Hiribidea/Avenida 77;20100;ERRENTERIA;1;943344549
200134;RODRIGUEZ ARTECHE Javier ;Calle Medio Kalea/Calle 26;20100;ERRENTERIA;1;943517740
200135;RODRIGUEZ VILLARREAL Sara ;Donibane Kalea/Calle 6;20100;LEZO;1;943344556
200136;LASA ARBULU Maite ;Kale Nagusia Kalea/Calle 11;20214;SEGURA;1;943801009
200137;OLARREAGA ARAMBURU Ignacio ;Korreo Kalea/Calle 2;20400;TOLOSA;0;943670128
200138;BENGOETXEA AIESTARAN Edurne ;Kale Nagusia Kalea/Calle 7;20400;TOLOSA;1;943670648
200139;ECHEVESTE ECHARRI Oscar ;Gernikako Arbola Lorategia/Jardín 3;20400;TOLOSA;0;943651040
200140;SANTAMARIA GARCIA Mª José ;Nafarroa Etorbidea/Avenida 2;20400;TOLOSA;0;943654610
200141;BRONTE POSADA Cecilia ;Korreo Kalea/Calle 20;20400;TOLOSA;0;943676013
200142;AMENABAR INDO Laida ;Kontseju Zarra Kalea/Calle 11;20170;USURBIL;0;943376076
200143;URRITICOECHEA MARTICORENA Agustin ;Oxirondo Plaza/Plaza 4;20570;BERGARA;1;943761174
200144;ZABALA PUY Iñigo ;Barrenkalea Kalea/Calle 25;20570;BERGARA;1;943761687
200145;ALVAREZ MOZOS Leire MOZOS ARANGUREN Miren;Iparragirre Kalea/Calle 2;20570;BERGARA;0;943761215
200146;ESTELLA HERMOSO DE MENDOZA Ander ;Matxiategi Kalea/Calle 5;20570;BERGARA;1;943761963
200147;SANCHEZ ALIAS Juana Maria ;Kale Berria Kalea/Calle 34;20150;VILLABONA;0;943691130
200148;DE LA CUESTA JAUREGUI Iñigo ;Santa Maria-Andre Maria Kalea/Calle 2;20240;ORDIZIA;0;943160949
200149;RECALDE ARRIOLA Estibalitz ;Plaza Nagusia Plaza/Plaza 10;20240;ORDIZIA;0;943880628
200150;PASCUAL GALLEGO Antonio Maria ;Kale Nagusia Kalea/Calle 40;20240;ORDIZIA;0;943881828
200151;MENENDEZ MARTINEZ Ignacio ;Gernikako Arbola Plaza/Plaza 3;20700;URRETXU;1;943720162
200152;LARRAÑAGA FRIAS Elixabete ;San Frantzisko Kalea/Calle 19;20800;ZARAUTZ;0;943133814
200153;GALLO ARTIÑANO Zaloa GALLO ARTIÑANO Noemí;Zigordia Kalea/Calle 17;20800;ZARAUTZ;1;943134019
200154;ROLDAN HERNANDEZ Francisco ;Euskadi Plaza/Plaza 4;20700;ZUMARRAGA;1;943721164
200155;BERBEL AYESTARAN Ana Isabel ;Legazpi Kalea/Calle 12;20700;ZUMARRAGA;0;943721207
200156;OTAÑO URANGA Jose Ignacio ;Eusebio Gurrutxaga Plaza/Plaza 4;20750;ZUMAIA;1;943861104
200157;QUEREJETA ADARRAGA Mª Concepcion ;Pablo Iglesias Etorbidea/Avenida 7;20100;ERRENTERIA;0;943344518
200158;ITURRIA MUTIOZABAL Miren Ainhoa ;Kale Nagusia Kalea/Calle 12;20800;ZARAUTZ;0;943832970
200159;LARRAÑAGA LARRAÑAGA Izaro ;Ondartxo Plaza/Plaza 1;20750;ZUMAIA;0;943861304
200160;OLEAGA MUGICA Itziar ;Parke Kalea/Calle 25;20100;ERRENTERIA;0;943344503
200161;MENDINUETA BERASTEGUI Esther ;Urkizu Ibilbidea/Paseo 6;20600;EIBAR;0;943820106
200162;ARRIETA URDALLETA Malen ;Enparan Kalea/Calle 47;20730;AZPEITIA;0;943811274
200163;BARANDELA SABUCEDO Celia ;Ziriako Agirre Kalea/Calle 4;20600;EIBAR;0;943206984
200164;LARBURU MONFORT Karmele CASTILLA ALBISU Mª Teresa;Urbieta Kalea/Calle 7;20120;HERNANI;1;943552941
200165;GARATE MENDIZABAL Miguel Angel ;Kale Barria Kalea/Calle 42;20560;OÑATI;0;943780558
200166;MONFORT LARDIES Elena ;Aita Larramendi Kalea/Calle 16;20140;ANDOAIN;0;943300913
200167;OLAIZOLA DE DIEGO Miren Uxoa ;Jose Maria Salaberria Kalea/Calle 29;20010;DONOSTIA / SAN SEBASTIÁN;1;943457360
200168;DE LA CUESTA ESNAL Myriam ;Serrano Anguita Kalea/Calle 1;20008;DONOSTIA / SAN SEBASTIÁN;0;943210362
200169;UGALDE ANSA AINARA UGALDE ANSA AITOR;Ondarreta Kalea/Calle 8;20140;ANDOAIN;0;943591302
200170;SARRIA RUIZ Maria ;Iparragirre Kalea/Calle 1;20700;URRETXU;1;943721307
200171;SANTAMARIA AGUIRRE Mª Pilar ;Isabel II Hiribidea/Avenida 25;20011;DONOSTIA / SAN SEBASTIÁN;1;943458340
200172;OLARREAGA ARAMBURU Marta ;Martin Jose Iraola Etorbidea/Avenida 1;20400;TOLOSA;0;943672438
200173;BLASCO VEGA Isabel ;Gure Zumardia Kalea/Calle 27;20110;PASAIA;0;943512349
200174;MARTINEZ GONZALEZ Amaia UNAMUNO ARENAZA Amaia;Serapio Mujika Pasealekua/Paseo 41;20016;DONOSTIA / SAN SEBASTIÁN;1;943398340
200175;AGRA JAUREGUI Mª del Mar ;Vega de Eguzkiza Kalea/Calle 23;20304;IRUN;0;943625240
200177;FERNANDEZ CORCUERA Ana  Mª ;Gipuzkoa Etorbidea/Avenida 11;20500;ARRASATE / MONDRAGÓN;0;943792226
200178;DE ARTABE GOMEZA Miren Argi ;Arrizar Taldea/Grupo 8;20017;DONOSTIA / SAN SEBASTIÁN;0;943351009
200179;OLAZABAL URRACA Noemi Sara ;San Sebastián Kalea/Calle 3;20100;ERRENTERIA;1;943344511
